Sample_ID,Phylum,Genus,galactan,pectin,xylan,alpha-glucan,arabinogalactan,beta-glucan,host glycan,fructan,Hostglycan_ratio,Category,Placebo_M0_OA05,Placebo_M0_OA06,Placebo_M0_OA09,Placebo_M0_OA10,Placebo_M0_OA13,Placebo_M0_OA20,Placebo_M0_OA23,Placebo_M0_OA24,Placebo_M0_OA25,Placebo_M0_OA29,Placebo_M0_OA33,Placebo_M0_OA34,Placebo_M0_OA36,Placebo_M0_OA37,Placebo_M0_OA42,Placebo_M0_OA44,Placebo_M0_OA45,Placebo_M3_OA05,Placebo_M3_OA06,Placebo_M3_OA09,Placebo_M3_OA10,Placebo_M3_OA13,Placebo_M3_OA20,Placebo_M3_OA23,Placebo_M3_OA24,Placebo_M3_OA25,Placebo_M3_OA29,Placebo_M3_OA33,Placebo_M3_OA34,Placebo_M3_OA36,Placebo_M3_OA37,Placebo_M3_OA42,Placebo_M3_OA45,Placebo_M6_OA05,Placebo_M6_OA06,Placebo_M6_OA09,Placebo_M6_OA10,Placebo_M6_OA13,Placebo_M6_OA20,Placebo_M6_OA23,Placebo_M6_OA24,Placebo_M6_OA25,Placebo_M6_OA29,Placebo_M6_OA33,Placebo_M6_OA34,Placebo_M6_OA36,Placebo_M6_OA37,Placebo_M6_OA44,Prebiotic_M0_OA01,Prebiotic_M0_OA04,Prebiotic_M0_OA08,Prebiotic_M0_OA12,Prebiotic_M0_OA19,Prebiotic_M0_OA22,Prebiotic_M0_OA26,Prebiotic_M0_OA28,Prebiotic_M0_OA30,Prebiotic_M0_OA35,Prebiotic_M0_OA39,Prebiotic_M0_OA40,Prebiotic_M0_OA50,Prebiotic_M3_OA01,Prebiotic_M3_OA04,Prebiotic_M3_OA08,Prebiotic_M3_OA12,Prebiotic_M3_OA19,Prebiotic_M3_OA22,Prebiotic_M3_OA26,Prebiotic_M3_OA28,Prebiotic_M3_OA30,Prebiotic_M3_OA35,Prebiotic_M3_OA39,Prebiotic_M3_OA40,Prebiotic_M3_OA50,Prebiotic_M6_OA01,Prebiotic_M6_OA04,Prebiotic_M6_OA08,Prebiotic_M6_OA12,Prebiotic_M6_OA19,Prebiotic_M6_OA26,Prebiotic_M6_OA28,Prebiotic_M6_OA30,Prebiotic_M6_OA35,Prebiotic_M6_OA39
Li32132_S9_Metabat2_binout.16,Firmicutes,Faecousia,0,0,1,8,0,1,1,0,0.08,Generlist,184.5736781,0,0,141.8321264,0,0,0,215.7124984,0,0,119.7922358,0,149.0627678,0,0,0,0,228.8173355,0,0,0,0,138.3173155,0,645.5193864,0,0,1409.048693,0,140.8232276,0,0,0,11525.14058,0,0,0,0,106.157515,643.5634392,0,0,0,215.3912428,0,89.59471097,0,0,0,0,0,0,175.1419715,0,0,91.10573732,3625.496538,119.2078401,0,0,0,0,0,0,0,92.7305112,0,0,234.5330883,964.2511821,326.8683069,0,0,0,0,0,0,0,0,0,0,2901.905863,420.3387025,0
Li32143_S20_Maxbin2out.004,Firmicutes,Faecousia,0,0,0,1,0,0,1,0,0.33,Generlist,1084.370359,1247.309161,0,31546.38109,2773.404021,2296.599261,1839.904033,1188.167761,2898.01863,875.0509512,901.850491,2399.572423,0,2541.084463,1761.675713,286.0338721,1339.092545,1368.889674,1563.934195,1350.593507,39798.13256,2981.741758,2362.273253,0,934.0469909,5617.129731,923.9037959,1281.67706,2481.748806,2869.941728,2593.328575,1971.55655,1301.039478,1732.427184,1315.937888,2836.604405,52401.23845,2902.466696,1637.858803,1126.54483,841.057204,2452.759112,960.6664203,1102.598029,1671.066061,0,2358.577701,967.9820322,0,1092.023149,2623.566647,1389.595326,977.0799079,1980.924726,1276.553248,1111.489995,1454.871915,0,1946.290945,0,2785.066762,0,1265.671574,2749.785472,1345.607172,905.0028371,2026.480064,1046.997317,1205.390988,1299.354958,1402.586546,1781.858553,0,2370.894101,0,0,0,1422.644811,2383.770833,1286.297199,1302.59517,1324.485158,1332.150349,2058.019488
Li32152_S29_Metabat2_binout.76,Firmicutes,Faecousia,0,0,1,7,0,0,3,0,0.25,Generlist,249.4628618,0,0,112.6703808,0,0,0,136.4235801,0,0,80.83541118,0,96.61475694,0,0,0,0,329.175816,0,0,0,0,48.17794134,0,185.8313385,0,0,362.2130821,0,122.9975026,0,0,0,1091.204135,0,0,0,0,0,279.1657145,0,0,0,96.15680482,0,0,0,0,0,168.1038021,0,0,2329.388222,0,0,0,991.2314144,0,0,0,0,0,0,0,0,927.8920139,0,0,226.3517015,270.2022543,159.4152808,0,0,0,0,0,0,0,222.3768012,0,0,796.1862802,95.70788918,0
Li32166_S43_Maxbin2out.021,Firmicutes,Faecousia,0,0,1,2,1,0,1,0,0.2,Generlist,2090.873697,0,0,0,1194.937951,108.145943,0,375.4563485,3579.667167,0,161.6708224,0,84.19285962,0,776.3056154,842.6866172,2084.551093,212.7599786,0,0,0,6136.871141,1017.953277,0,287.3050299,6357.481617,0,594.4009553,0,597.1617881,0,260.8565318,5804.290573,558.2577857,0,0,0,1141.209281,1213.228743,486.6871306,5093.743847,8045.216081,0,401.2943988,1949.811706,53.48937968,0,0,154.7990336,2732.664133,638.3455154,271.3560355,736.657747,0,0,273.317212,178.3232693,156.1622705,0,78.47785188,582.0921527,36.14137608,972.7183781,1328.637644,197.3217707,811.685424,0,0,2033.07462,235.7647121,1825.907796,0,233.5819756,906.317607,75.71480913,650.7016568,2067.480121,357.9061337,103.052664,0,4017.234336,297.7911126,688.0621222,0
Li32159_S36_Metabat2_binout.51,Firmicutes,Fimenecus,1,1,2,1,0,0,2,0,0.22,Generlist,0,0,0,0,0,0,2593.697316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32201_S78_Maxbin2out.011,Firmicutes,Fimenecus,1,1,2,0,2,1,4,0,0.36,Generlist,0,0,0,0,0,0,0,0,11245.17616,0,0,0,0,0,19533.69397,4072.128927,0,0,0,0,0,0,0,0,0,28163.03735,0,0,0,0,0,15750.83445,0,0,0,0,0,0,0,235.9320861,0,14917.37346,0,0,2890.226305,0,0,2612.243403,0,0,0,0,0,0,0,25404.1841,0,236.0315233,0,0,45066.60401,0,0,0,0,7949.000276,0,0,25300.93868,0,1496.360241,0,0,18078.57937,0,0,0,0,481.3644173,0,0,0,278.0702186,0
Li32134_S11_Metabat2_binout.34,Firmicutes,Fimivicinus,1,1,3,1,1,1,7,0,0.44,Generlist,0,12411.0805,0,22811.11275,21429.30755,0,0,0,0,0,0,432.9697762,452.7091468,5874.715901,0,0,13568.56017,0,7466.638424,0,25044.38453,17659.26704,0,0,0,0,0,0,3500.299878,971.5020134,87.21957091,0,27010.48202,0,11658.86788,103.4103884,10350.98026,7440.577607,0,0,0,0,0,0,2045.542533,5423.8231,12036.72642,0,0,0,0,0,0,587.98239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32143_S20_Metabat2_binout.22,Firmicutes,Fournierella,2,0,0,3,1,1,2,0,0.22,Generlist,0,0,0,402.9623031,0,0,0,0,72.88915045,0,0,0,0,0,0,312.5819261,0,0,0,0,3434.321848,0,0,0,0,122.5321066,0,0,0,0,0,0,0,0,0,0,505.293255,0,0,0,0,170.3497294,0,0,0,0,0,164.8185622,0,0,0,59.31969149,0,0,0,50.75891079,41.81373212,0,45.93920406,0,0,0,0,0,81.47479564,0,0,0,0,0,52.24534414,0,0,0,0,0,0,65.42370185,0,0,0,39.8716134,0,0
Li32141_S18_Maxbin2out.042,Firmicutes,Frisingicoccus,0,0,0,2,0,0,2,0,0.5,Generlist,1300.667638,1073.678056,0,2321.009845,2082.009792,0,1197.963948,0,0,0,0,0,0,0,0,0,0,48.17207064,1022.029231,0,3079.519551,2033.363983,0,729.96201,0,0,0,0,0,0,0,0,0,52.02906315,1162.126966,2932.833516,2590.82612,1349.67374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32153_S30_Metabat2_binout.61,Firmicutes,Frisingicoccus,1,0,1,5,0,0,2,0,0.22,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,109.0366543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17261006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.8755944,0,0,0,0,0,0,560.4543089,0,0,0,0,0,0,0,0,0,0,0,0,105.0554526,0,0,0,0,79.03782831,0,0,0,0,0,0,0,1914.61002,0,0,0,0,0
Li32184_S61_Metabat2_binout.67,Firmicutes,Frisingicoccus,1,0,2,3,0,0,1,0,0.14,Generlist,0,0,0,0,0,0,0,0,0,0,0,406.0082883,0,0,0,168.9940641,0,0,0,0,0,0,0,0,0,0,0,0,1667.424979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.6285503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.28593,0,0,0,0,0,0,0,0,0,0,0,0,1121.97752,0,0,0,0,0,0,0,0,0,0
Li32185_S62_Maxbin2out.038,Firmicutes,Fusicatenibacter,1,0,2,6,3,1,3,0,0.18,Generlist,387.8931203,3787.992878,516.2493101,658.7903443,12617.29242,5030.288374,2760.66658,5616.687052,5455.887891,6557.896088,11297.47915,4913.334676,12366.68889,14235.00714,6837.638371,2119.847838,3529.920823,1473.262494,6880.604392,0,376.7205857,18383.02903,4970.098594,1740.542019,2410.917102,7309.362614,10445.59725,17918.26987,3045.312597,6007.269331,29573.24918,3676.491782,1466.489585,2214.750661,8044.311218,359.0638487,499.8158213,14449.52688,9023.388775,3106.645009,2649.573273,6722.582003,6183.198415,25572.58172,4292.401366,10697.87594,25579.33673,455.2131719,1119.954412,4481.464927,11682.39136,1541.049858,1331.078984,8555.880427,48209.42421,12614.24009,5579.673607,17924.09083,5506.57926,12446.06987,625.6500689,3016.350939,5056.997884,7464.614855,3642.177974,2291.852191,6053.63381,14436.66842,9958.1113,1951.019219,10865.69196,33062.72783,7522.566059,532.3251005,4491.747844,1158.841779,5271.834461,5963.81941,3054.969105,14185.29618,11626.23997,2881.970056,12784.7633,18327.78974
Li32170_S47_Maxbin2out.043,Fusobacteriota,Fusobacterium_B,2,0,0,2,0,1,1,0,0.14,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6209.085528,0,0,0,0,0,0,0,0,0,0,0,0,1326.381013,0,0,0,0,0,0,0,0,0,0,0,4239.176556,0,0,0,0
Li32171_S48_Metabat2_binout.107,Firmicutes,Gemmiger,0,3,2,2,0,0,3,0,0.3,Generlist,138.4302585,0,0,33.1383473,5562.462251,949.2810548,79.43198029,7396.023661,6773.291796,9669.188359,4179.093366,2681.87506,9487.569131,13827.94021,13698.33532,51.95425621,5023.874411,449.6059926,0,0,35.61721901,7501.641928,264.2016138,816.989111,4292.459404,8685.591643,6091.858819,5256.733448,783.3019668,3845.008886,9576.708886,8530.440948,3918.159353,575.1320765,0,0,0,2575.070591,2517.449642,3814.441267,6981.260954,4005.296076,10583.4537,20574.99205,378.6998909,799.6662263,19147.92686,503.6122735,3623.142294,7955.610171,10313.79194,5246.637394,2650.481836,3960.510085,0,28883.12175,6672.97972,807.0370772,0,8464.396881,0,4834.220614,7194.418531,6234.867407,11117.49047,990.1036227,3732.417705,0,16767.75225,3721.903601,910.9444619,390.4645071,4705.088005,0,10229.46921,4080.647483,9155.754966,13343.86954,0,0,17192.71472,6416.837782,963.545641,450.4810273
Li32185_S62_Metabat2_binout.62,Firmicutes,Gemmiger,1,1,1,4,0,3,2,0,0.17,Generlist,93.72882089,0,0,34.46388119,648.3451544,0,0,2951.180181,1752.039209,0,1151.174169,3213.174969,1562.398641,0,607.2093427,0,0,247.5509185,0,0,0,3959.01747,0,0,2245.869532,1496.181513,0,1154.305427,2404.194155,504.468018,0,533.242634,0,198.2729163,0,0,0,387.5300837,0,1455.120406,2682.389089,1182.753406,0,1680.820948,3291.451096,200.5851738,0,737.7592786,426.5271619,0,1483.902664,387.4711763,1431.918301,2263.531296,0,1045.112958,1050.262566,1482.94553,465.5172678,2411.253559,0,206.4628036,0,2717.885409,672.1670641,186.0479244,1158.570707,0,777.231746,1483.463357,1568.699948,2214.574816,437.0603076,0,931.1593193,0,725.9365621,1140.424921,132.8836983,0,854.0091413,630.469887,1480.885583,4989.231652
Li32188_S65_Metabat2_binout.49,Firmicutes,Gemmiger,1,3,2,1,1,1,3,0,0.25,Generlist,0,0,0,0,464.4081992,0,0,2056.847822,712.6939155,828.9300321,1149.226328,318.7799451,800.5222718,1099.389091,1085.290623,0,475.2108463,115.0777243,0,0,0,701.4317615,0,0,909.595499,924.7949522,527.3423492,916.810402,201.6420905,333.3410578,856.2054544,740.7749024,457.2439321,109.6828899,0,0,0,310.024067,446.114319,1168.543212,706.1477392,583.0669599,833.0254274,2320.584223,0,124.3628078,1488.150216,431.667663,291.0402884,539.4959232,1091.203198,401.3545084,306.2330836,379.0410396,0,3137.941895,600.1500375,7419.495965,0,664.905756,0,318.4179858,530.4443787,1078.222146,817.2940438,135.574355,347.7070351,0,1943.079365,435.7673612,9885.087035,253.5105382,430.9280839,0,734.5664816,650.7016568,930.6059012,985.2039808,0,0,2333.880577,554.4646239,9014.64848,297.7494462
Li32197_S74_Metabat2_binout.47,Firmicutes,Gemmiger,1,3,2,2,0,0,2,0,0.18,Generlist,142.7562041,0,0,0,0,0,0,607.493036,373.8943458,0,261.9846459,0,0,0,0,0,0,281.0037454,0,0,0,0,0,0,348.4337597,711.9760301,0,394.0559904,0,0,0,0,0,478.1049047,0,0,0,0,0,365.6329712,431.4672073,551.2129455,0,657.712545,0,0,0,586.0215546,1123.877194,0,2867.541634,0,1368.761044,0,0,484.1619183,721.9017869,1156.316049,105.6601693,255.2686171,0,218.925347,0,10472.79084,0,643.8314607,0,0,336.8004233,802.6596379,454.1326067,3001.331659,0,0,866.7353151,0,4163.741867,380.996852,0,0,386.9247192,573.1544427,606.5810814,3346.210097
Li32205_S82_Metabat2_binout.116,Firmicutes,Gemmiger,1,1,1,1,2,0,1,0,0.14,Generlist,509.0195965,1428.027249,0,0,3561.332538,3720.520843,2031.18921,16324.18907,5534.176238,1349.971767,6411.319419,6366.083083,647.3188715,4630.386313,3423.430902,4446.37085,4287.525336,1829.200571,2194.097296,0,0,7564.691974,8205.791299,566.5641878,9358.808528,13753.26161,0,14475.25541,5486.9915,73.08547257,6807.487509,7903.520554,8162.706643,500.603959,2107.209631,37.34264027,0,5317.18001,21801.46775,11130.80643,11599.78317,16479.60512,0,6323.271485,6050.751417,2916.508427,3518.655079,32733.48969,102.4449745,1648.459765,5024.882107,656.3029696,2165.922381,3197.070535,0,2134.477274,2436.264804,13118.8228,211.3203387,2640.650357,0,326.7263481,4786.798334,3815.247592,4353.809392,1165.00041,1303.901382,0,4194.324299,2360.296163,9022.369045,2841.066376,3901.7667,0,893.9660798,9848.037873,3754.403189,3582.90979,926.1180197,0,6546.889572,1320.747194,14720.90804,2891.10084
Li32144_S21_Maxbin2out.039,Firmicutes,Heritagella,1,0,2,2,2,0,4,0,0.31,Generlist,0,0,0,640.2328698,177.4143682,0,0,0,164.6754881,0,0,0,0,0,0,0,0,0,0,0,635.63037,212.7939052,0,0,0,239.9049667,0,0,253.3451906,0,0,0,185.0033015,206.7100617,0,0,3027.651454,0,0,0,0,225.7480154,0,0,0,0,0,0,0,0,0,190.5802854,0,0,0,0,388.6217456,0,0,0,252.1079392,0,0,0,164.222635,0,0,0,0,0,0,0,0,0,0,0,0,147.5240336,0,0,0,250.4435717,0,0
Li32126_S3_Metabat2_binout.127,Firmicutes,HGM13006,0,0,1,1,0,0,1,0,0.33,Generlist,99.49674833,255.1314193,0,0,0,0,0,656.4656032,384.6927385,0,93.49637919,0,169.76593,0,0,0,191.298935,117.7539504,314.1989691,0,0,0,0,0,165.0475704,205.0800522,0,88.89478572,0,586.4663531,0,0,76.70868598,49.21668136,451.1787044,0,0,0,0,289.0476867,275.8959325,106.6417005,0,116.6702565,0,127.0372767,0,0,133.374606,828.7908385,0,0,0,291.9821436,0,48.15588973,737.8893904,87.02172324,0,0,0,98.03867534,113.7682314,0,0,0,233.6156642,0,0,192.0555239,164.7737777,0,0,0,613.024288,0,0,0,0,0,106.3657595,459.7695421,99.58793874,0
Li32200_S77_Metabat2_binout.55,Firmicutes,HGM13006,0,1,1,0,0,0,1,0,0.33,Generlist,286.9543901,0,0,0,0,0,0,55.96864823,0,0,34.08722158,0,0,0,1189.822864,35.11194238,0,255.579597,0,0,0,0,0,0,0,0,0,202.9985405,0,0,0,684.5682464,0,399.3582145,0,0,0,0,0,33.35165616,41.32361985,0,0,256.4181462,0,0,0,136.040718,0,0,180.4746483,0,0,0,0,0,0,0,0,82.78982176,0,0,0,271.1505396,0,0,0,0,0,0,0,0,0,0,0,0,97.53773191,0,0,0,0,0,0,0
Li32166_S43_Metabat2_binout.131,Firmicutes,HGM13222,1,2,0,1,1,3,7,0,0.41,Generlist,0,0,0,0,75.66200997,0,0,0,1066.341275,0,0,0,0,134.147056,0,0,112.3501681,0,0,0,0,120.8459215,0,0,0,1925.688792,0,0,0,0,139.5513135,136.9136493,634.7267742,0,0,0,0,97.55067624,0,0,0,180.0444294,0,0,0,0,177.3366692,0,0,126.4036342,0,0,217.0698981,0,0,0,416.9075056,0,0,0,0,0,136.5218776,0,0,123.8363156,0,106.4977456,0,0,60.28308939,0,0,0,0,0,0,96.21132625,282.0388698,126.7616534,0,416.1599649,0,0
Li32162_S39_Metabat2_binout.75,Firmicutes,Holdemanella,0,0,0,1,0,1,4,0,0.67,Specilist,0,0,0,0,0,0,0,2118.646538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6089.64406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5778.483241,4437.427532,0,0,0,0,0,0,0,0,16062.38345,0,0,0,0,0,0,0,0,0,0,0,0,20535.16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32170_S47_Maxbin2out.002,Firmicutes,Holdemanella,1,0,0,1,0,3,3,0,0.38,Generlist,0,0,0,335.3600747,0,0,0,495.5557395,0,0,0,0,2852.895751,0,0,0,0,0,0,0,0,0,0,0,575.8326344,0,0,0,0,2684.554188,0,0,0,0,0,0,0,0,0,499.0395958,0,0,0,0,0,2372.253989,0,0,0,2280.477936,0,0,0,0,0,0,0,0,0,0,0,0,2367.801315,0,0,0,0,33171.97311,0,0,0,0,0,0,0,0,0,0,0,42597.25287,0,0,0,0
Li32191_S68_Maxbin2out.012,Firmicutes,Holdemanella,1,0,0,1,0,2,1,0,0.2,Generlist,0,0,0,152.4363976,0,0,0,0,0,0,262.9585665,0,22389.77981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.1022953,0,7673.97462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21042.72197,0,0,0,1271.855123,0,0,0,0,0,225.1613222,0,507.8253987,0,395.8388353,0,0,1443.434435,0,0,0,0,1562.888993,182.7176385,0,254.5285996,0,0,0,0,0,0,0,0,1910.765133,0,0,399.6451048,0
Li32130_S7_Metabat2_binout.56,Firmicutes,Hungatella,10,7,6,10,6,8,16,1,0.23,Generlist,1206.938817,187.8050725,79.21984299,45.06815233,88.70718411,0,0,0,0,43.62789642,0,42.82118665,0,140.3147367,0,97.05740171,0,0,139.4478571,209.7876209,127.4000526,0,74.59810272,58.61008839,0,45.14340771,0,0,168.0350754,0,109.0244636,0,0,0,148.6838912,336.0837624,286.1959086,0,0,0,0,0,30.90255618,0,43.64199486,0,152.2139744,111.1871253,0,58.64086121,63.50033923,0,0,0,0,0,0,0,73.50272649,0,73.91646384,0,102.3914082,63.80012696,0,0,0,118.945534,0,0,0,94.70221254,0,61.42212698,0,117.1545282,73.55304374,0,104.4086201,78.72565843,0,138.304659,0,118.7912298
Li32144_S21_Metabat2_binout.38,Firmicutes,Hungatella_A,4,2,5,7,3,8,7,0,0.17,Generlist,0,44.29364918,0,0,0,0,0,0,33.74497706,0,0,0,0,0,0,0,0,0,0,0,47.94625636,0,0,0,0,70.93964068,0,0,0,0,0,0,0,0,0,0,1357.034189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.98921473,0,0
Li32140_S17_Maxbin2out.036,Firmicutes,KLE1615,0,2,2,7,9,1,6,0,0.21,Generlist,200.4354785,0,3566.213265,147.134262,7666.648838,976.3175405,1622.681883,3117.920112,1908.615903,570.9021875,1742.343983,0,6779.595515,0,1606.41459,308.0145189,575.4150504,587.4316391,0,4685.256866,0,6972.284251,1224.652186,761.9311491,2171.292481,1265.305227,500.6236702,2807.483083,0,4436.822957,0,698.9802095,455.7398402,629.9735214,0,2866.765768,0,8818.31387,1397.740614,1542.822909,2114.797016,1023.483333,0,1398.760988,219.6177806,438.6129134,0,0,754.079503,1318.767812,2057.076779,1527.166526,484.5594546,1663.494598,2638.499514,2452.045844,1692.226335,2474.75476,964.7232852,1265.994358,0,814.219507,1224.43059,2722.670418,1517.468069,551.1009495,1919.179846,1829.824901,2811.66993,2275.526828,3180.267871,1920.269479,1355.221438,0,3462.292105,5482.267321,2107.454601,2914.561777,1846.812215,2576.597397,3224.886505,1201.132354,3548.951999,1164.771149
Li32131_S8_Maxbin2out.005,Proteobacteria,Klebsiella,4,4,6,6,1,5,3,0,0.1,Generlist,0,0,0,0,0,0,81.05304111,0,0,0,0,0,0,0,0,0,0,29465.24987,301.8428299,0,0,0,0,0,0,0,0,0,0,0,0,0,917.496048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.0854539,0,0,0,130.0102348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32205_S82_Maxbin2out.003,Proteobacteria,Klebsiella,3,3,2,8,2,5,2,0,0.08,Generlist,0,0,0,0,0,0,181.5588121,0,0,0,0,0,0,0,0,33.9700906,19170.88612,322.4852506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60002.73745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.6574835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32176_S53_Metabat2_binout.63,Firmicutes,Lachnoclostridium_B,1,0,2,3,0,0,1,0,0.14,Generlist,0,134.6526935,0,0,0,0,0,0,0,382.6789772,0,0,0,0,0,14.27314731,0,0,0,0,0,0,85.4769927,0,0,79.96832223,177.1870293,0,0,0,0,0,73.70050222,0,187.9911268,0,0,0,0,0,0,0,2419.804508,0,0,0,0,249.844011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957.068961,0,0,0,0,0,0,0,0,0,0,0,220.164977,0,0,0,0
Li32134_S11_Metabat2_binout.63,Firmicutes,Lachnospira,1,3,2,2,0,1,1,0,0.1,Generlist,418.1747394,7762.019082,0,0,1031.873274,0,0,1361.903774,1027.197102,0,168.4882667,0,950.9652504,0,5544.820504,81.64240261,2002.565835,256.9177101,9893.737203,0,0,2876.658348,932.476284,0,3708.068748,1834.112165,0,0,0,1217.497019,0,6502.677743,675.337255,146.2438532,2874.55523,139.3167733,0,1844.108674,731.7285856,1656.465589,4809.34011,2873.786085,0,0,0,228.6670981,0,0,0,483.4613224,0,164.0757424,0,1094.263354,473.2799458,196.5280905,332.0502257,0,5154.378695,0,4316.193513,0,0,0,2136.167298,140.8564727,1526.651201,1188.072252,606.7861876,3384.150783,1899.587128,377.351893,241.386624,6508.015588,0,375.4590905,1698.115923,1833.14647,705.0971746,1119.505549,624.3207621,555.7106118,610.461131,259.180865
Li32199_S76_Maxbin2out.034,Firmicutes,Lachnospira,1,2,2,1,0,1,2,0,0.22,Generlist,273.9765534,690.9809272,0,0,533.5476221,0,0,466.4054019,556.117222,0,112.0008709,0,476.1727306,0,2093.719303,52.81064505,617.9259248,171.2784734,893.1723505,0,0,1049.520557,410.289565,0,1097.871987,757.1194378,0,0,0,467.0339954,0,2267.001793,239.1506092,113.9014626,328.1299668,0,0,696.21784,315.9449851,564.5076616,1583.666961,2311.493482,0,0,0,308.9011677,0,0,0,1236.670606,0,127.4742306,0,409.8464951,82.49833918,156.181264,140.1989842,0,1904.945662,184.552311,1223.581464,0,0,0,698.9009814,228.3048662,539.2175505,434.2895079,282.2578446,1116.57108,764.9254231,291.3914232,1645.665852,1837.204065,0,1398.796837,610.8100589,623.4493941,2019.01864,456.3419522,279.017427,198.1120791,245.7364722,209.8130812
Li32201_S78_Maxbin2out.041,Firmicutes,Lachnospira,2,2,3,0,1,1,1,0,0.1,Generlist,157.1760227,0,112.2281109,0,0,0,0,361.4641865,1417.289037,285.4510938,0,0,587.9698065,0,1600.265635,0,1487.880605,223.4648832,0,399.007828,0,0,0,0,902.2600514,328.9019704,1731.089152,0,0,474.1642854,0,2742.596575,213.5810472,0,0,117.7729424,0,0,0,847.3791157,0,980.5496618,118.2358671,0,0,310.2384022,0,0,0,0,3367.189041,0,125.7837796,317.4301285,0,446.4181129,186.9319789,140.6652513,0,385.4901076,448.7785304,0,0,2569.550113,0,147.8992963,533.7846281,0,789.5038262,944.3833693,2648.43706,617.7498172,134.3514466,784.8382892,0,8268.568993,3124.40538,0,360.6843239,398.9656249,1105.278979,431.1118199,1647.727714,441.2245679
Li32174_S51_Metabat2_binout.92,Firmicutes,Lacticaseibacillus,0,1,2,5,1,3,6,0,0.32,Generlist,213.4133153,0,0,0,0,0,0,0,0,3951.440905,0,0,0,0,0,0,0,0,0,0,0,158.9386576,0,0,0,0,0,27.86254478,0,0,45.06344497,0,0,0,22.21713317,0,546.3740074,0,0,0,99.66284788,0,0,0,0,34.76809679,0,0,0,0,197.1852639,15.14545315,0,0,0,0,0,0,0,0,48.83766361,0,0,0,0,0,0,0,0,0,16.0754905,0,0,0,0,0,0,19.24226525,0,0,0,0,0,0
Li32176_S53_Metabat2_binout.60,Firmicutes,Lacticaseibacillus,0,0,1,2,0,3,1,1,0.11,Generlist,0,26.57618951,0,156.4129992,46.96262688,0,27.55803398,227.3726334,217.3176523,87.25579285,0,25.37551802,0,0,0,0,0,0,165.9252983,0,0,0,0,0,0,143.169093,0,115.4305427,37.48474759,0,316.8977743,0,0,142.0252805,41.01624585,0,116.3954652,0,0,0,0,0,2089.281516,0,0,58.83831765,0,0,6.487678797,53.42834022,0,0,0,0,0,18.22114746,0,0,0,25.00942532,0,0,460.761337,105.2702095,0,0,0,0,0,0,0,0,0,0,0,0,35.17754266,0,0,0,0,0,0,177.4154731
Li32164_S41_Maxbin2out.063,Firmicutes,Lactobacillus,0,0,0,1,1,0,2,0,0.5,Generlist,0,0,0,0,0,0,0,149.2497286,0,0,0,0,0,0,0,7.992962493,0,0,0,0,252.0603191,0,80.81461128,42.62551883,57.46100598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6451075,1363.679455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.34170428,0,0,32.77097111,0,0,0,65.39513014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
