Phylum,Class,Order,Family,Genus,Species
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_AM59_24XD
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_AM59_24XD
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_BX1005
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_BX1005
p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_mucilaginosa
p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_mucilaginosa
p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_mucilaginosa
p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_SGB49305
p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_SGB49305
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Ruminococcaceae_bacterium_Marseille_P2935
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Ruminococcaceae_bacterium_Marseille_P2935
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bicirculans
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bicirculans
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bovis
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bovis
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bromii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bromii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bromii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_callidus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_callidus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_callidus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_gauvreauii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_gauvreauii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_gnavus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_gnavus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_gnavus
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_lactaris
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_lactaris
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_SGB4421
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_SGB4421
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_sp_AF13_28
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_sp_AF13_28
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_sp_AF41_9
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_sp_AF41_9
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_torques
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_torques
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruthenibacterium,s__Ruthenibacterium_lactatiformans
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruthenibacterium,s__Ruthenibacterium_lactatiformans
p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Saccharomyces,s__Saccharomyces_cerevisiae
p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Saccharomyces,s__Saccharomyces_cerevisiae
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiales_unclassified,g__Saezia,s__Saezia_sanguinis
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiales_unclassified,g__Saezia,s__Saezia_sanguinis
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides,s__Sanguibacteroides_justesenii
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides,s__Sanguibacteroides_justesenii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Sarcina,s__Sarcina_ventriculi
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Sarcina,s__Sarcina_ventriculi
p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Scardovia,s__Scardovia_wiggsiae
p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Scardovia,s__Scardovia_wiggsiae
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_cardiffensis
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_cardiffensis
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_meyeri
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_meyeri
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_odontolytica
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_odontolytica
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_odontolytica
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17153
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17153
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17154
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17154
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17157
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17157
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17158
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17158
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17168
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_SGB17168
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_turicensis
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_turicensis
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Segatella,s__Segatella_brunsvicensis
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Segatella,s__Segatella_brunsvicensis
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Segatella,s__Segatella_copri
p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Segatella,s__Segatella_copri
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Sellimonas,s__Sellimonas_intestinalis
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Sellimonas,s__Sellimonas_intestinalis
p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Senegalimassilia,s__Senegalimassilia_anaerobia
p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Senegalimassilia,s__Senegalimassilia_anaerobia
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Simiaoa,s__Simiaoa_sunii
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Simiaoa,s__Simiaoa_sunii
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_exigua
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_exigua
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_isoflavoniconvertens
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_isoflavoniconvertens
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_piriformis
p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia_piriformis
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_moorei
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_moorei
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6828
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6828
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6829
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6829
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6834
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_SGB6834
p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_aureus
p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_aureus
p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_equorum
p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_equorum
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_agalactiae
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_agalactiae
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_anginosus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_anginosus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_australis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_australis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_constellatus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_constellatus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_cristatus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_cristatus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gallolyticus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gallolyticus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gordonii
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gordonii
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantarius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantarius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_intermedius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_intermedius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_lutetiensis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_lutetiensis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mitis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mitis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mitis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mutans
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mutans
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_oralis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_oralis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_parasanguinis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_parasanguinis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_rubneri
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_rubneri
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_salivarius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_salivarius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_salivarius
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sanguinis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sanguinis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_F0442
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_F0442
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_vestibularis
p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_vestibularis
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_SGB9281
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_SGB9281
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_sp_AM11_39
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_sp_AM11_39
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_wadsworthensis
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_wadsworthensis
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_wadsworthensis
p__Candidatus_Saccharibacteria,c__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Saccharibacteria_unclassified,f__Candidatus_Saccharibacteria_unclassified,g__Candidatus_Saccharibacteria_unclassified,s__TM7_phylum_sp_oral_taxon_352
p__Candidatus_Saccharibacteria,c__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Saccharibacteria_unclassified,f__Candidatus_Saccharibacteria_unclassified,g__Candidatus_Saccharibacteria_unclassified,s__TM7_phylum_sp_oral_taxon_352
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_bilis
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_bilis
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_sanguinis
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_sanguinis
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_sp_TJ11
p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_sp_TJ11
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Turicimonas,s__Turicimonas_muris
p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Turicimonas,s__Turicimonas_muris
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Tyzzerella,s__Tyzzerella_nexilis
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Tyzzerella,s__Tyzzerella_nexilis
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Tyzzerella,s__Tyzzerella_SGB4587
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Tyzzerella,s__Tyzzerella_SGB4587
p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Urinicoccus,s__Urinicoccus_timonensis
p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Urinicoccus,s__Urinicoccus_timonensis
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Varibaculum,s__Varibaculum_cambriense
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Varibaculum,s__Varibaculum_cambriense
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Varibaculum,s__Varibaculum_massiliense
p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae,g__Varibaculum,s__Varibaculum_massiliense
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_atypica
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_atypica
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_dispar
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_dispar
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_parvula
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_parvula
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_rogosae
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_rogosae
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_tobetsuensis
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_tobetsuensis
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_unclassified,s__Veillonellaceae_bacterium
p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_unclassified,s__Veillonellaceae_bacterium
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Velocimicrobium,s__Velocimicrobium_porci
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Velocimicrobium,s__Velocimicrobium_porci
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_coprocola
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_coprocola
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_fastidiosa
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_fastidiosa
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_SGB15087
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Vescimonas,s__Vescimonas_SGB15087
p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_lenta
p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_lenta
p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_vadensis
p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_vadensis
