# Pathway	Li32124_S1_paired_Abundance-CPM	Li32125_S2_paired_Abundance-CPM	Li32126_S3_paired_Abundance-CPM	Li32127_S4_paired_Abundance-CPM	Li32128_S5_paired_Abundance-CPM	Li32129_S6_paired_Abundance-CPM	Li32130_S7_paired_Abundance-CPM	Li32131_S8_paired_Abundance-CPM	Li32132_S9_paired_Abundance-CPM	Li32133_S10_paired_Abundance-CPM	Li32134_S11_paired_Abundance-CPM	Li32135_S12_paired_Abundance-CPM	Li32136_S13_paired_Abundance-CPM	Li32137_S14_paired_Abundance-CPM	Li32138_S15_paired_Abundance-CPM	Li32139_S16_paired_Abundance-CPM	Li32140_S17_paired_Abundance-CPM	Li32141_S18_paired_Abundance-CPM	Li32142_S19_paired_Abundance-CPM	Li32143_S20_paired_Abundance-CPM	Li32144_S21_paired_Abundance-CPM	Li32145_S22_paired_Abundance-CPM	Li32146_S23_paired_Abundance-CPM	Li32147_S24_paired_Abundance-CPM	Li32148_S25_paired_Abundance-CPM	Li32149_S26_paired_Abundance-CPM	Li32150_S27_paired_Abundance-CPM	Li32151_S28_paired_Abundance-CPM	Li32152_S29_paired_Abundance-CPM	Li32153_S30_paired_Abundance-CPM	Li32154_S31_paired_Abundance-CPM	Li32155_S32_paired_Abundance-CPM	Li32156_S33_paired_Abundance-CPM	Li32157_S34_paired_Abundance-CPM	Li32158_S35_paired_Abundance-CPM	Li32159_S36_paired_Abundance-CPM	Li32160_S37_paired_Abundance-CPM	Li32161_S38_paired_Abundance-CPM	Li32162_S39_paired_Abundance-CPM	Li32163_S40_paired_Abundance-CPM	Li32164_S41_paired_Abundance-CPM	Li32165_S42_paired_Abundance-CPM	Li32166_S43_paired_Abundance-CPM	Li32167_S44_paired_Abundance-CPM	Li32168_S45_paired_Abundance-CPM	Li32169_S46_paired_Abundance-CPM	Li32170_S47_paired_Abundance-CPM	Li32171_S48_paired_Abundance-CPM	Li32172_S49_paired_Abundance-CPM	Li32173_S50_paired_Abundance-CPM	Li32174_S51_paired_Abundance-CPM	Li32175_S52_paired_Abundance-CPM	Li32176_S53_paired_Abundance-CPM	Li32177_S54_paired_Abundance-CPM	Li32178_S55_paired_Abundance-CPM	Li32179_S56_paired_Abundance-CPM	Li32180_S57_paired_Abundance-CPM	Li32181_S58_paired_Abundance-CPM	Li32182_S59_paired_Abundance-CPM	Li32183_S60_paired_Abundance-CPM	Li32184_S61_paired_Abundance-CPM	Li32185_S62_paired_Abundance-CPM	Li32186_S63_paired_Abundance-CPM	Li32187_S64_paired_Abundance-CPM	Li32188_S65_paired_Abundance-CPM	Li32189_S66_paired_Abundance-CPM	Li32190_S67_paired_Abundance-CPM	Li32191_S68_paired_Abundance-CPM	Li32192_S69_paired_Abundance-CPM	Li32193_S70_paired_Abundance-CPM	Li32194_S71_paired_Abundance-CPM	Li32195_S72_paired_Abundance-CPM	Li32196_S73_paired_Abundance-CPM	Li32197_S74_paired_Abundance-CPM	Li32198_S75_paired_Abundance-CPM	Li32199_S76_paired_Abundance-CPM	Li32200_S77_paired_Abundance-CPM	Li32201_S78_paired_Abundance-CPM	Li32202_S79_paired_Abundance-CPM	Li32203_S80_paired_Abundance-CPM	Li32204_S81_paired_Abundance-CPM	Li32205_S82_paired_Abundance-CPM	Li32206_S83_paired_Abundance-CPM	Li32207_S84_paired_Abundance-CPM
PWY-5367: petroselinate biosynthesis	33.6691	17.654	43.8574	8.95665	8.63332	0	8.26483	8.45244	0	15.8875	10.4359	18.4458	1.93226	10.0131	2.63963	1.23652	2.93904	2.49017	6.623	22.4102	11.3942	7.50663	15.5625	11.6133	49.5384	31.9855	23.5762	5.83559	10.1763	4.1964	3.06024	0	0	28.5986	8.17689	0.438328	1.72077	11.2278	8.97349	6.15647	12.1904	11.8996	16.3723	5.89834	10.6821	4.34199	38.8056	17.0935	10.1777	21.5591	21.548	31.1209	48.3842	18.2092	6.82314	6.7165	13.8703	1.51149	17.553	10.3796	5.57361	5.77408	7.06512	7.34982	10.199	20.9804	6.4961	41.5208	0.545148	0	0	32.5755	2.19607	0	45.1917	33.6358	5.58745	6.76256	7.1515	9.91793	86.6492	33.7014	0.6684	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	137.678	127.809	136.289	141.61	149.767	79.711	43.7983	130.444	99.327	138.038	155.027	138.354	120.59	166.327	146.546	339.405	184.355	186.41	52.633	44.746	115.103	54.5467	84.0922	126.56	58.7724	62.7209	46.511	79.9202	161.166	140.743	149.329	172.185	129.319	110.55	123.071	139.153	177.555	191.403	191.66	92.1495	172.251	122.631	123.027	108.346	130.959	144.207	153.192	178.64	130.101	161.922	232.739	266.207	143.1	89.7875	115.196	91.1769	117.266	126.721	145.955	205.923	201.289	149.929	504.572	204.982	267.89	113.418	78.6223	146.181	152.172	169.642	190.005	93.2616	172.456	124.591	248.364	259.831	80.0875	57.5595	251.487	205.942	279.454	269.2	68.4976	78.1256
PWY-5392: reductive TCA cycle II	0	0	0	0	1.72566	0	6.03326	14.8568	0.608047	0	1.13815	0	1.4932	0.458751	1.82606	0	0	0	2.4681	2.69421	1.41229	2.81342	0	0.538484	0.387871	1.11963	0	2.96566	1.78959	4.40914	0	0	0	0	0	0.700699	0	0	1.50369	0	0.949758	2.32457	1.56731	1.11972	1.33028	3.63371	3.9289	3.54968	0.392904	0.600246	0	0	3.28146	0	0	0.462169	0	0	1.03918	0.36611	0.282286	0	0	0.206662	0	0	0	1.51355	1.40872	0	0	1.79826	0	0.932215	0.693219	0.636927	0	0	0	1.58121	11.7965	5.3629	4.0837	2.79074
PWY-5415: catechol degradation I (meta-cleavage pathway)	0	0	0	1.01864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9129	0	0	0	0.277625	0.747724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323295	0	0.422112	3.23787	1.3882	0.783627	0	1.13958	8.57537	0	0	0.238071	0	0	0	0	0	0	0	0	0	1.11326	0	3.65135	0	0	0	0	0	0	0.683869	0	0	0	0	0	0	0	0.989334	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	0	0	0.276156	0	0	0	31.9078	0	0	0.567393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573717	0	0	0	0	0	0	0	0	0	0.274878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221535	0	0.199665	0	0	0	0	0	0	0	0	0	2.6327	17.3683	53.3281	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	0	0	0.276156	0	0	0	31.9078	0	0	0.567393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573717	0	0	0	0	0	0	0	0	0	0.274878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221535	0	0.199665	0	0	0	0	0	0	0	0	0	2.6327	17.3683	53.3281	0	0
PWY-5484: glycolysis II (from fructose 6-phosphate)	74.6547	182.739	57.8046	195.56	253.524	51.1149	147.875	251.566	253.182	181.372	178.584	118.576	230.928	182.886	217.158	338.29	334.522	229.307	113.225	156.557	194.696	91.058	141.282	114.603	97.7085	123.735	88.3344	103.505	96.3389	210.939	160.039	152.446	202.396	56.5412	57.0366	193.185	175.768	303.669	321.306	157.669	279.551	115.88	208.988	235.736	133.313	130.348	90.6455	298.724	236.252	189.606	411.098	339.173	339.908	133.161	135.188	126.982	193.647	109.375	107.905	224.235	132.006	188.119	523.283	143.689	201.646	125.13	132.614	173.983	100.595	74.994	171.435	247.288	119.69	175.176	129.074	127.522	224.679	115.739	335.989	304.001	343.363	275.616	114.3	101.498
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)	0.46161	0	0	0.22897	1.34488	1.085	7.25721	0.593052	0.689875	0.925413	0.983055	1.10306	0.88525	0	0.596461	0	0.586357	0.545486	0.826464	0	0.865809	0.391268	0.397804	0	0.292017	0	0	0.32438	2.03057	2.16846	3.30245	1.42921	0	3.0972	3.78067	0.753629	0.270737	1.39636	0.581321	0.867555	0.757584	0.962007	0.481214	0.337767	0	0.635189	0.754911	1.25629	0.530523	0.319901	0.436729	5.45418	3.76075	1.66117	1.75846	1.94913	0	0.371579	0.565719	0.270973	0.840844	0.283356	0.464433	0.8331	1.20835	0.739855	3.24929	0.449274	1.26045	1.37408	0.863534	1.39134	3.23272	1.66147	0.613826	0	0.325253	0.598047	0	0	2.33504	0.143705	4.89144	1.70738
PWY-5497: purine nucleobases degradation II (anaerobic)	111.977	120.058	62.3783	58.8443	91.7832	61.5145	30.4432	37.2992	37.9002	90.816	107.139	87.2937	81.474	85.9297	90.4452	75.1496	112.072	114.074	18.7511	49.5961	24.8168	37.1823	39.6827	52.8079	37.6318	41.9817	29.3513	36.0014	52.4694	35.828	87.8299	63.8622	5.57619	81.5702	79.3256	60.9774	45.7879	44.5122	15.501	18.1737	24.4218	41.0274	60.3713	56.7319	59.1181	97.3124	99.4385	81.3817	67.878	86.3704	42.5327	71.2139	84.1993	48.5801	61.2096	62.3395	91.1826	63.8975	54.1202	85.7437	32.0274	53.9108	18.08	58.6195	54.1026	66.0773	54.8734	14.2708	84.9171	53.0257	106.252	119.839	77.3703	82.8457	59.8543	42.1766	68.8216	57.4088	52.6782	30.3778	119.044	124.486	28.4921	58.8505
PWY-5505: L-glutamate and L-glutamine biosynthesis	169.496	162.909	114.218	94.1797	139.26	124.918	67.5551	89.7358	80.1225	135.886	164.545	150.699	103.194	115.117	101.223	111.402	129.873	133.56	24.6736	46.1649	40.3255	75.7454	57.3759	80.2127	64.3963	68.4486	63.4961	56.3951	85.2861	78.508	109.477	119.474	8.13604	30.8112	121.274	104.008	50.3678	138.339	50.876	90.6305	68.7132	104.546	118.641	146.423	98.988	146.264	108.747	125.084	107.399	126.068	79.7206	150.058	143.074	100.398	104.681	95.8353	143.79	105.001	93.3354	122.015	99.8995	116.215	11.5264	119.328	80.0049	110.931	126.855	35.6032	161.428	141.447	156.169	124.322	119.978	124.858	115.641	102.139	106.617	84.6577	100.411	50.2852	82.1758	66.3345	6.77884	56.2213
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II	0	0	0	0	0	0	0	0	0	0	0	0	2.20761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305886	0	0	0	0	0	0	0	0	0	0	0	0.320147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	2.40142	5.37315	0	1.01432	6.55979	0	22.3514	69.199	96.4809	0.956264	1.51531	0	0	0	0	9.40519	25.0669	16.2281	0	32.6473	0	0	0	0.414294	0	0	0	0	0	0	16.0593	0.956286	0	0	0	1.41688	0	0	15.3625	0	0	4.44223	9.31459	7.22578	45.1899	10.4883	22.1379	11.765	2.30342	0	0	9.1243	10.6263	0	2.03667	0.566479	1.37534	0	4.13618	0	0.450874	0	0	0	0.508765	1.69113	1.35671	25.8773	1.55595	0	0	8.40326	0	0	0	0	0	0	26.8984	24.1942	207.895	187.518	0	0
PWY-5647: 2-nitrobenzoate degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44378	0	0
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9595	20.3169	0	0
PWY-5656: mannosylglycerate biosynthesis I	0.113698	0.243295	0	0.857802	1.94902	0	8.66861	0	8.43717	0.13693	0	0	0	0	0	2.02879	7.53193	6.5811	0.304298	8.98081	2.59135	0	0	0	0	0	0	0	0	0	6.60649	0.0804608	0	0	0	0.213093	0.154572	0	3.63225	0	0	0.92046	1.75915	2.28853	23.8359	3.30474	8.01269	3.28749	0.718316	0	0	1.40335	6.6475	0	2.22109	0.430474	0	0	0	0	0.168986	0	0	0	0	1.20767	0	5.3536	0.915929	0	0	3.90849	0	0	0	0	0	0	10.6517	9.60414	127.818	35.2212	0	0
PWY-5659: GDP-mannose biosynthesis	117.175	126.842	93.2005	175.677	164.11	173.849	149.503	112.255	121.235	248.228	227.5	208.755	173.864	192.63	169	138.315	132.496	155.125	62.1084	86.0671	85.9937	97.3535	97.385	120.349	99.8287	146.155	141.149	127.756	141.49	141.839	161.971	151.569	134.871	160.851	111.58	147.841	215.907	106.96	116.947	108.607	138.885	119.829	139.08	130.8	157.296	156.606	185.792	147.632	128.972	138.77	148.303	152.292	107.431	115.561	133.413	132.695	212.24	228.159	207.866	190.466	163.372	146.581	108.075	194.528	180.686	212.727	139.148	149.45	154.752	151.08	173.779	164.467	143.477	134.787	197.21	213.711	160.363	163.283	96.1232	43.1458	263.139	102.771	91.5606	135.97
PWY-5667: CDP-diacylglycerol biosynthesis I	538.206	563.468	601.586	515.052	422.459	518.979	358.702	334.121	309.208	462.914	454.407	455.208	455.12	476.543	468.773	526.819	496.289	528.676	376.786	322.822	406.973	457.311	424.741	474.637	487.28	489.103	480.053	541.089	495.466	495.897	470.531	450.881	517.61	548.937	526.18	462.905	460.928	449.594	529.028	462.085	448.094	406.883	522.237	451.303	514.131	494.499	535.64	464.506	449.931	468.814	507.996	492.286	462.285	450.933	498.319	472.703	520.148	556.707	621.743	440.089	488.739	458.395	459.284	495.257	537.564	512.993	408.754	546.265	478.448	505.782	508.548	508.291	544.758	458.998	542.06	547.425	499.892	469.866	470.512	359.72	423.128	372.008	541.339	536.783
PWY-5675: nitrate reduction V (assimilatory)	0.463218	1.13301	0	2.71176	4.76077	0	8.01861	18.5549	79.9424	0.131014	0.547921	0	0	0	0	6.03685	9.64602	11.0949	0	22.9556	0	0.748994	0	0	0.206625	0	0.564325	0.15403	0	0.793573	7.74057	0.335154	0	0	0	2.22236	0.347234	0.494314	10.4668	0.067962	0	1.45522	3.17547	2.06258	24.7728	4.01803	13.2035	7.19483	1.5483	0.184874	0	9.87181	5.44491	0.494262	5.51115	4.24586	0.361632	0.176771	0.806213	0	0.487455	0	0	0.321999	0.187323	2.53149	0.74891	15.5468	1.14368	0	0.164367	5.67085	0	0.223802	0	0	0	0	14.5255	13.3996	259.751	179.416	0.606398	0.168481
PWY-5676: acetyl-CoA fermentation to butanoate II	155.399	189.818	210.853	78.4429	77.8225	19.4828	36.9047	64.3799	21.6535	45.5695	33.6059	57.8561	61.1666	72.821	68.0566	145.43	195.463	128.917	96.939	65.53	120.069	35.1259	70.3635	109.761	94.8219	80.4486	33.6946	64.1241	117.15	60.3104	66.495	39.7088	81.2331	123.552	100.228	81.7976	39.4178	47.6807	66.571	22.6702	56.2936	40.2324	74.2401	74.3691	77.4866	149.763	60.3884	85.8897	46.79	46.8062	130.214	138.924	106.811	34.3263	53.916	32.9442	52.7136	29.4158	61.8949	73.5889	80.2513	45.7373	104.027	31.8977	55.218	69.6016	42.7517	162.587	143.996	128.783	190.266	114.383	169.768	75.4016	105.321	168.087	55.9143	27.2254	54.8095	28.5604	87.424	86.2148	73.3133	78.5692
PWY-5677: succinate fermentation to butanoate	1.40015	0.939699	0.810998	5.25982	2.97184	1.96194	0.918007	0	0.191861	12.7816	7.08149	10.9821	5.2777	2.58063	3.99192	4.20601	21.1695	5.90164	13.6258	6.41454	9.00474	1.86804	0	0	0.304526	0.662643	0	0	0.287864	6.51032	5.04988	5.41373	0	0	1.77646	20.8397	7.10154	0.252456	0	0	0.36251	4.44813	7.9562	7.23913	0.686851	10.7074	3.85947	1.36903	1.78883	1.48381	5.4517	4.69676	11.7609	1.15956	0	1.06454	0.593712	0.364759	0	1.77767	2.24952	1.1563	0	0	0.393978	0	0.881905	0.702158	5.4346	3.41741	3.20511	8.44771	3.05156	4.25044	0	0.285322	1.33004	1.90104	5.46735	1.90875	0.955413	0.788856	1.4625	2.84198
PWY-5686: UMP biosynthesis I	627.516	630.408	657.96	658.194	582.321	593.142	590.251	439.544	479.139	531.602	532.35	530.054	521.986	558.009	530.735	784.792	690.131	683.516	585.099	513.6	590.896	550.782	561.536	572.538	626.151	630.115	637.452	667.214	648.887	680.961	518.798	527.399	685.029	674.655	691.571	584.823	559.517	716.061	823.82	720.424	691.141	548.319	682.334	642.853	534.682	666.959	634.346	710.391	654.901	587.647	634.476	606.118	583.444	706.738	662.129	603.171	602.741	686.987	793.759	578.471	694.805	596.414	925.159	675.056	745.661	623.908	529.749	673.4	562.879	589.562	642.514	588.895	621.169	559.552	624.849	665.285	583.502	549.294	678.797	621.42	395.329	374.718	742.1	715.432
PWY-5690: TCA cycle II (plants and fungi)	18.1468	17.6817	10.8577	3.23357	2.9357	15.2054	11.1803	6.6474	4.28171	5.91748	3.11539	3.47883	9.04115	11.0931	7.46582	49.0529	38.6693	41.6049	22.7297	15.2033	35.712	4.08919	3.0631	5.78398	9.87912	10.3582	10.7573	0	4.29733	9.97246	15.5903	19.2697	7.07274	14.6732	16.7416	12.1624	8.47809	19.9477	20.1544	32.3246	29.3682	7.17333	11.6247	12.5353	19.0496	16.5302	7.5274	3.39324	3.29626	0.804248	2.81874	12.3311	4.97396	19.3169	10.2511	17.7482	26.8349	30.7783	26.8901	8.15691	23.7472	4.70436	3.80209	6.80661	10.2393	24.5356	13.6883	14.925	19.8202	11.851	11.3847	8.05708	27.8226	11.0635	10.1036	18.2462	12.1448	12.632	10.101	26.3919	5.03338	6.31924	6.36561	5.80554
PWY-5692: allantoin degradation to glyoxylate II	0	0.163799	0	0	0.426764	0	0.216917	0	0	0	0	0	0	0	0	0.842949	0.773986	1.58643	0	0	0	0	0	0	0	0	0	0	0	0	1.64884	0	0	0	0	0	0	0	0.0623867	0	0	0	0	0.145389	0.305918	0.0812984	0.739466	0.180017	0	0	0	0.0911255	0.072985	0	0	0	0	0	0.0869823	0	0	0	0	0	0	0	0.0820478	0.104197	0	0	0	0.493568	0	0	0	0	0	0	1.07048	1.87031	22.8727	1.90133	0.109537	0
PWY-5695: inosine 5'-phosphate degradation	443.32	468.121	429.479	349.942	433.706	403.856	414.524	433.115	421.251	474.496	472.972	462.383	478.171	462.926	446.29	572.099	566.221	561.638	176.668	255.877	220.261	381.635	417.364	367.898	345.855	331.411	346.771	290.165	385.101	345.568	390.485	415.903	398.757	436.186	393.18	538.879	548.924	462.193	450.366	479.533	401.404	385.883	419.713	449.682	447.431	446.716	422.855	453.187	453.512	413.978	378.778	479.929	445.041	392.404	411.166	403.619	419.19	381.486	422.523	494.225	404.154	447.586	518.423	487.81	480.525	375.549	406.165	331.755	447.515	473.301	454.766	508.812	443.879	430.74	407.869	402.462	466.015	381.606	418.174	347.675	403.641	344.506	330.047	447.701
PWY-5705: allantoin degradation to glyoxylate III	0	0.171766	0	0	0.648268	0	0.761049	23.1453	0	0	0	0	0	0	0	1.17976	1.49172	2.60021	0	1.85442	0	0	0	0	0	0	0	0	0	0	2.20734	0	0	0	0	0	0	0	0.426773	0	0	0.663018	1.137	1.16759	5.34502	1.56248	2.88176	1.3482	0.182299	0	0	0.740264	1.87127	0	0.155794	0	0	0	0.0888269	0	0	0	0	0	0	0	0.0847418	0.107518	0	0	0	0.604761	0	0	0	0	0	0	2.27883	3.50729	51.4824	54.5504	0.111267	0
PWY-5723: Rubisco shunt	2.80423	3.68474	20.4897	2.8748	8.11587	0	17.5187	116.363	119.286	0.79541	1.82068	1.69463	0.265745	3.87899	0	8.0536	18.1329	19.1003	0	20.5849	0	0	0	0	0	0	0	0	0	3.94727	16.8883	0.268863	0.33048	0	0	1.35456	0	0.33319	14.8457	0.727004	0	6.775	7.25434	4.74002	59.6405	8.86921	16.9523	10.3226	3.49848	0.612413	1.40274	8.32871	11.5964	0	2.7833	2.22338	0	1.11092	3.28973	0	0.392576	0.411776	0.444894	0.629727	0	4.50477	0.736254	27.0222	2.94814	2.26756	0	10.0605	1.89758	0	0.879261	0	0	0	34.422	27.4905	278.835	224.254	9.87468	0.651915
PWY-5724: superpathway of atrazine degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452448	0.46225	0	0	0	0	0	0	0	0	0	0	0	0	0.390946	0	0	0	0	0	0	0	0.29024	0	0	0	0.325241	0	0	0.61584	0.577042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5747: 2-methylcitrate cycle II	0	0.0921474	0	0.368308	0.483604	0	1.45597	0	0	0	0.199729	0	0	0	0	0.102263	0.882538	0.695128	0	2.03619	0	0	0	0	0	0	0	0	0	0	0.306128	0	0	0	0	0	0	0	1.08476	0	0	0.491819	1.33629	0.102517	3.27063	0.583001	1.2061	0.742207	0.115522	0	0	1.82025	2.47686	0	0.0893216	0.0705173	0	0	0.142524	0	0	0	0	0	0	0.0862917	0	1.74326	0.0870266	0	0	0	0	0	0	0	0	0	2.86735	2.15625	62.9192	63.3258	0	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I	22.7711	20.5552	17.5411	7.56111	14.5012	20.2849	55.2839	114.675	134.008	13.3935	10.8908	18.3918	78.3185	65.1966	58.8661	16.074	42.738	43.3761	9.45432	39.792	19.268	27.1388	34.4644	34.0361	12.7597	11.9126	11.4378	4.05861	6.1916	10.9654	42.1775	17.4189	3.77687	7.41732	13.6965	23.3959	14.4509	0	19.0332	4.00637	1.68572	26.9763	28.3475	28.5695	66.6614	31.7707	28.8646	28.5291	35.3511	59.0934	24.1045	40.1696	28.4842	5.83141	13.9949	2.06663	13.1731	16.3001	17.0713	40.824	26.9165	20.2574	4.78247	28.5133	19.9116	51.5485	34.0372	21.301	51.2051	19.017	34.7555	17.0285	22.9892	27.2609	12.573	13.9694	52.4133	44.1145	46.4789	44.1158	179.913	122.065	6.18904	3.71688
PWY-5840: superpathway of menaquinol-7 biosynthesis	13.5858	8.2587	4.26794	6.13189	8.51574	14.897	56.371	99.8401	123.013	12.0583	8.66354	15.6324	33.6045	19.0015	30.1823	14.4119	36.6088	24.9815	32.093	38.4078	30.9302	23.4941	16.2117	31.0231	12.6742	12.0073	11.5001	4.00031	6.12802	10.8218	29.7522	14.3076	3.93532	3.35809	6.59218	21.1672	11.4965	0	20.0179	4.07031	1.69814	26.4408	27.9003	27.1442	37.2326	27.6759	22.0506	17.9737	9.69553	17.054	22.9162	19.3997	25.3996	5.86925	13.4707	2.06556	11.0927	15.177	16.4171	16.4596	22.1461	15.5304	4.92854	27.2994	19.8725	42.5106	30.2899	20.0732	33.3977	15.1972	23.9415	15.5359	16.9901	14.4282	11.205	12.5068	48.6778	42.2986	36.6482	29.4781	168.287	117.821	6.93833	3.71125
PWY-5845: superpathway of menaquinol-9 biosynthesis	22.6796	20.3823	17.3569	7.34638	14.2452	0	29.9085	99.8401	123.013	0	1.72228	2.98304	3.04137	3.75999	4.56695	15.9285	41.4731	43.3615	16.388	40.5074	16.2051	5.08947	11.5134	17.7972	11.476	10.8381	9.17108	3.80149	5.50398	4.16441	27.2908	6.35344	0	4.79442	14.421	19.1446	12.29	0	13.1816	3.87467	1.64777	21.6647	25.342	27.8967	60.1245	31.1309	28.6032	17.9737	14.4706	33.5969	19.9515	13.1186	21.8005	5.8128	12.842	2.05864	0	0	2.13809	12.2065	13.8797	14.6366	0	1.82268	8.12565	42.5106	15.7921	20.0732	18.3506	10.8543	11.2588	13.7778	15.4626	14.4282	0	0	50.7014	42.7542	36.6482	29.4781	168.287	117.821	1.98778	3.47244
PWY-5850: superpathway of menaquinol-6 biosynthesis	1.7652	0	0	2.70959	8.14151	0	29.9085	99.8401	123.013	0	1.72228	2.98304	3.04137	3.75999	4.56695	7.23481	29.3703	21.4704	0	35.3157	11.9968	3.94379	0	9.59336	10.0532	7.284	8.28542	1.87204	0	4.16441	27.2908	0	0	3.35809	1.05224	13.6974	7.42561	0	13.1816	0.980942	0	4.71521	11.3021	8.02382	37.2326	13.3663	8.09954	17.9737	9.69553	4.79487	0	13.1186	18.3354	0	2.15138	1.24437	0	0	0	12.2065	13.8797	3.27649	0	1.82268	8.12565	42.5106	15.7921	20.0732	18.3506	10.8543	11.2588	12.4511	15.4626	14.4282	0	0	12.337	12.1545	36.6482	29.4781	168.287	117.821	2.76056	0
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	0.109051	0.35067	0	0.157841	0.160302	0	3.79566	37.0811	51.3917	0	0	0	0	0	0	0.619681	1.92543	2.80273	0	1.41375	0	0	0	0	0	0	0	0	0	0	1.38729	0.0737563	0	0	0	0.944758	0	0	0.789369	0	0	1.17084	1.71689	1.21264	12.4736	2.75422	2.35384	0.213303	0	0	0	0.211506	2.61955	0	0.137818	0.0542117	0	0.057952	0.547212	0	0.105592	0	0	0.0427874	0	0.400844	0	2.26709	0.139607	0	0	0.182968	0	0	0	0	0	0	6.59556	2.96716	30.1594	61.1833	0	0
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	1.18119	0	0	1.81486	5.49554	0	20.4156	74.5466	97.3114	0	1.15104	1.99688	2.03519	2.52019	3.0646	4.90205	20.4683	14.7344	0	24.7594	8.22099	2.64285	0	6.48528	6.84514	4.92947	5.59728	1.2521	0	2.79738	19.0333	0	0	2.25945	0.702759	9.24568	4.98041	0	9.02026	0.6547	0	3.17124	7.74995	5.40796	26.7898	9.15605	5.50295	12.4243	6.55983	3.21982	0	8.95122	12.6052	0	1.43756	0.831173	0	0	0	8.24355	9.4335	2.19149	0	1.21873	5.49517	32.6503	10.7655	14.5916	12.5226	7.34929	7.63226	8.41455	10.6041	9.78193	0	0	8.34847	8.23786	26.2343	20.4984	145.977	102.223	1.8487	0
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	15.9449	14.2116	12.7337	5.10723	9.8849	14.0169	38.518	87.1776	107.808	9.07168	7.37637	12.5791	57.7792	47.9259	42.8414	11.1131	30.4122	30.688	6.42207	28.0815	13.4307	18.7597	23.9837	23.8617	8.73813	8.14016	7.76628	2.72493	4.1544	7.45847	30.1751	11.9351	2.54474	5.04711	9.35039	15.933	9.7482	0	13.1794	2.68327	1.12685	18.9327	20.313	19.8127	51.1715	22.62	20.622	20.1572	24.8979	43.2426	17.602	28.8044	19.9266	3.92258	9.47188	1.38215	8.98225	11.2382	11.9428	28.4377	18.6352	13.7837	3.23988	19.933	13.7532	40.9147	23.8236	15.5701	36.4849	13.0293	24.4185	11.5663	15.989	18.7651	8.59703	9.69847	37.2917	31.268	33.9432	31.3476	159.377	107.068	4.1681	2.49005
